PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 10 bar (mol/kg)
28.30019,35.95701,0.936487,7138.28,5.2998566761
15.84844,23.08489,0.929435,7156.32,5.2399128414
17.65519,19.08267,0.876815,7436.11,8.0911678078
23.01284,25.38037,0.920834,6748.86,6.9435980244
34.19222,43.51271,0.955992,7453.71,5.6860991841
12.74516,14.59384,0.89996,7382.18,5.3913203113
18.14901,21.88476,0.943106,7713.81,5.3307584524
13.09791,13.80156,0.796425,4804.48,9.8044531263
23.6433,27.43986,0.946184,7778.01,5.1223450429
32.7136,35.07262,0.964979,8277.21,5.953146112
19.68865,26.74571,0.905359,6664.66,6.4640899282
24.56168,29.12728,0.961468,8677.26,5.5725382246
15.17978,17.51845,0.864513,7086.01,8.3006695553
17.01082,21.51965,0.908533,7044.19,6.471583248
26.83663,41.30813,0.961293,7301.58,5.9364629762
23.12312,24.85276,0.942146,7340.09,5.1371096525
10.86927,15.62682,0.806292,5221.49,7.7642279688
9.26294,11.96898,0.708396,3552.78,10.4194068045
14.80512,15.00685,0.824307,5927.22,9.451811985
12.66396,16.43722,0.8502,6245.68,6.4383354617
19.14151,22.76014,0.867069,5965.49,6.4987444902
21.5653,22.78743,0.875231,6603.87,6.9499427328
19.47554,20.55787,0.83215,5080.36,6.9734486868
31.1585,31.64445,0.894803,6863.03,6.2787948133
39.34387,40.51826,0.91373,7897.65,6.6137738645
33.18858,39.2056,0.911424,7277.64,5.8906229867
20.39101,29.35842,0.959303,7841.36,5.4918636517
30.3199,38.13634,0.942496,6558.53,6.4910729935
40.32081,41.48283,0.913319,7535.14,6.5393623353
14.85969,25.91705,0.922422,7353.37,5.2906016781
32.49236,45.8593,0.945822,7499.12,5.8543607536
23.93587,24.63749,0.896601,6928.44,6.0807915517
14.58659,25.33313,0.919896,7240.14,5.3514300462
19.8515,23.26083,0.882424,6754.29,6.6306505392
26.37674,27.3036,0.912241,8104.2,6.3285349692
39.59929,40.77327,0.906423,7339.98,6.7433866216
33.46152,53.70475,0.976254,8037.47,7.058949521
15.71925,17.64957,0.890119,7038.47,6.2975974693
19.29791,21.67309,0.899767,7067.31,5.7860247263
25.73805,32.34547,0.918287,6767.93,6.8745340762
12.76372,17.17815,0.870861,6473.61,6.703343004
19.84081,28.14658,0.918541,7018.15,6.3589084682
21.03576,25.6757,0.94631,8010.24,5.4421914981
20.3933,23.58853,0.946709,8041.16,5.4263873749
14.91667,18.52595,0.885667,7084.88,5.8164403265
17.96555,18.56093,0.886271,7766.32,5.7339562595
33.81896,39.78342,0.941606,6526.83,6.8121889952
14.02896,18.88428,0.909232,7649.96,5.3182172012
16.25488,20.9469,0.905391,7060.45,5.8952544536
26.13032,32.82763,0.904408,6251.19,7.2819899701
34.1473,35.46035,0.891194,6411.05,7.2694011539
36.48899,37.67163,0.887374,5994.91,7.780693505
21.97613,22.41505,0.897753,7942.26,5.4502454258
15.26271,21.78595,0.909548,6763.59,5.8146856279
25.76385,26.04901,0.795876,4281.66,5.8386568222
38.37705,47.24149,0.966378,7977.44,6.6602686369
21.38037,28.80198,0.954561,8025.59,5.5691346377
12.99297,16.94038,0.853656,6744.62,6.6488711627
15.4072,19.87039,0.903837,7387.3,5.6838180347
21.59818,28.15117,0.952529,7818.75,5.3762477816
15.37717,21.21285,0.902828,7058.76,5.6231406387
25.78629,33.49711,0.90238,6272.04,7.380280167
19.94625,27.66286,0.944955,7944.56,5.3849835367
20.05238,26.68399,0.954038,7482.4,5.271743496
14.55082,16.18341,0.861447,6253.2,7.067008053
26.98249,35.47103,0.943022,7136.66,6.2734896328
35.86742,36.69396,0.892491,6390.6,6.6264570537
19.24051,29.16635,0.902648,6024.71,6.1997766063
17.74044,19.59585,0.888978,7261.62,5.9670921623
11.97157,21.83581,0.894386,6870.12,5.1330925473
20.08155,23.15086,0.88638,6453.72,6.4497917677
19.80566,23.30883,0.880606,6063.64,6.3119084931
20.2231,28.22887,0.955852,7867.31,5.3646647199
19.6336,21.65393,0.880076,7035.93,6.0513966434
12.96051,16.70835,0.861578,6288.97,6.6496331728
13.13142,16.91772,0.866154,6387.23,6.3462362293
15.62826,21.76108,0.909239,7086.92,5.9071329438
15.30125,21.78304,0.906918,7080.27,5.7841255467
27.88357,36.46285,0.939555,7240.33,6.1973641877
40.228,43.73645,0.971949,8114.4,6.9823528977
28.19556,34.86633,0.962984,8056.92,6.1054979297
18.56531,27.27565,0.924131,7520.95,6.3774058891
35.7366,45.97232,0.964681,7114.88,6.2891427591
20.32903,26.58148,0.954712,7466.07,5.1532849418
26.49436,37.21237,0.936488,6344.52,6.2453626014
25.74795,32.01285,0.902375,7087.89,7.0717960784
19.88976,21.94024,0.872271,6514.4,6.0782350391
27.23565,34.55471,0.934525,7202.54,5.8264323852
25.95334,32.89917,0.918844,6872.73,6.6603542204
26.40979,31.31972,0.917277,6951,6.8231705674
19.47918,21.73737,0.881931,7110.49,6.1257362573
38.30842,47.09242,0.965578,7378.05,6.4030179491
14.94949,21.7563,0.905542,7239.9,5.7783421427
14.25838,16.38737,0.852817,6657.94,6.7401364554
23.15841,28.69892,0.952981,7887.55,5.2842848155
19.6364,26.66547,0.906759,7595.15,5.6867709117
27.02935,29.68575,0.905035,5647.88,6.6598815635
36.0535,36.55557,0.888635,6372.34,6.5065013509
19.76853,22.12914,0.94798,7535.61,4.8349065004
29.15748,29.42823,0.804526,4220.03,5.0094258464
20.42787,28.6701,0.949687,7800.41,5.240815125
26.5618,36.49626,0.930844,7029.88,5.9844704233
22.27256,31.36647,0.962363,7827.7,5.5990916325
34.56262,39.1076,0.951861,7124.49,6.772563639
19.35504,24.36884,0.891125,6260.2,6.843631853
22.33665,23.51953,0.900215,7769.91,6.8176339874
22.21179,29.62602,0.95773,7682.25,5.4980804541
19.41055,26.35527,0.912144,7070.68,5.9379177886
19.51766,22.79541,0.886548,6772.72,6.6244524908
15.73316,21.61169,0.907163,7095.71,5.6330834965
33.22635,39.50654,0.944536,7110.93,6.8615314668
20.70944,28.92288,0.955415,7960.21,5.515658417
33.42534,39.81623,0.93881,6572.65,6.6737362852
29.18809,37.15976,0.937158,7104.27,6.4754697839
20.0867,23.47657,0.949697,7949.28,5.39631302
19.15428,25.18537,0.932847,6955.77,5.0800738962
17.23204,23.20526,0.898265,5957.26,7.4261195791
13.0553,15.39389,0.917927,6902.86,5.0888627726
7.59357,11.75847,0.719828,3770.65,11.5520826344
9.4706,14.65052,0.828037,5239.11,7.8208625112
19.98616,24.94435,0.899275,7056.72,6.629006004
16.31408,17.16133,0.848827,6094.01,5.9641996245
18.17492,24.392,0.945931,7743.62,5.1417980285
21.37773,27.13577,0.94441,7723.66,5.1231505137
33.1492,43.01202,0.950608,7319.16,7.9709173641
33.65298,42.60793,0.959969,7638.59,5.9217803418
15.55885,18.85395,0.8709,6515.87,7.4263172288
21.17132,24.58978,0.955732,8170.86,5.1776884484
14.08185,15.58698,0.8537,6476.5,8.1922266023
31.95074,34.90708,0.942455,8171.85,7.150281436
22.46075,27.42255,0.913151,6937.36,6.4630592101
14.36841,18.59775,0.876686,5951.7,5.9338515571
21.03529,26.8134,0.94616,7510.43,5.1115320326
15.36125,16.75453,0.92196,7733.02,4.7183719962
20.93506,26.45183,0.956261,7928.47,5.2321142621
16.51554,19.9291,0.903719,6612.65,6.0981585601
26.88795,32.27048,0.927197,7064.33,4.9941341009
27.19038,28.1302,0.931716,7094.99,5.2034285634
22.05327,23.98939,0.886263,8064,6.2787591281
14.91946,25.30251,0.914855,7400.53,5.204336078
36.0064,37.26283,0.895783,6949.95,5.8919625775
20.10907,20.92424,0.869681,7169.88,6.2140187666
18.2472,20.91087,0.9275,7962.53,4.7151204078
33.17296,34.3013,0.879693,6452.48,6.6755656519
10.86246,22.09722,0.881783,6831.69,5.3130736198
20.22829,21.47076,0.877314,7291.22,6.2747345549
31.118,32.58474,0.872731,7068.65,6.3867110245
11.00237,21.95153,0.8762,6671.3,5.0336744476
32.60656,33.41338,0.875091,7260.28,6.5608484873
15.68209,18.63822,0.85662,6994.12,6.6567254466
38.30921,65.50426,0.966257,7827.42,5.9794321807
13.13296,24.20966,0.906014,6856.72,4.9835010053
23.62062,24.58253,0.890469,6730.12,6.0256511113
14.62207,22.71855,0.887976,6930.95,5.8519161984
16.19603,18.15168,0.867185,6474.65,7.2179770909
14.70421,18.17314,0.863942,6366.68,7.1623964066
27.87528,32.81132,0.96106,7694.15,5.5056406804
18.43428,23.67642,0.948215,7937.45,5.1125931466
38.17575,44.72493,0.972985,7942.02,6.6984469778
28.1867,36.97334,0.937548,7372.73,6.1852720289
20.43263,28.26831,0.954872,7244.57,5.0219087879
21.55976,30.32714,0.899931,5340.67,6.0881199584
15.77193,22.05852,0.902488,6654.85,5.7227006443
21.47719,30.27243,0.898616,5619.15,6.3937519117
27.72305,46.08454,0.964876,7666.04,5.9459783626
37.48645,44.62093,0.970771,7439.74,6.3286492635
19.67959,23.34334,0.873821,5855.64,6.5639701907
19.21191,21.25187,0.893913,7432.62,5.7784369487
33.67537,35.02047,0.887493,6921.87,7.7491784753
24.75847,35.79686,0.970789,8253.09,6.2666886772
36.37884,37.11615,0.906856,7366.79,6.9501727526
33.6125,34.08015,0.935516,8201.28,4.795418824
32.64697,32.96626,0.90713,6626.74,7.07116873
33.17008,33.64211,0.943152,7765.59,4.6807403352
32.67949,33.19402,0.90072,6297.57,5.5574813552
24.44286,32.83597,0.961403,7183.8,4.9563775894
20.57246,21.85382,0.881332,6391.98,5.6202680472
39.06024,39.74955,0.90258,6950.44,6.53493144
15.28366,20.23274,0.877255,6238.81,5.8669075284
33.75758,34.24473,0.938464,7691.63,4.5427603565
20.70288,21.38378,0.910671,7963.75,5.2275644363
29.92595,46.13149,0.968841,7935.85,6.3837929242
26.46039,27.54545,0.914274,8006.98,6.3814000013
33.57406,33.74519,0.883452,6674.32,6.8350536352
35.98999,36.44415,0.948145,8015.1,4.9296317869
16.62929,20.11232,0.894216,6874.03,6.1157874457
40.4706,41.33123,0.907198,7097.53,6.353886799
24.45933,34.26328,0.970623,7913.56,6.1270043254
20.33005,27.59741,0.932819,7166.41,5.9316526722
24.36522,33.38199,0.966443,7710.79,5.4809146814
40.95557,41.84096,0.901485,6982.86,6.132970925
32.16868,32.32596,0.885,6063.61,6.5612349803
41.89188,42.57707,0.917993,7501.72,6.5626930953
35.84205,36.08693,0.895214,6449.28,6.8454107573
20.86027,29.59348,0.958603,7628.54,5.3928726369
18.06591,23.23307,0.945727,7665.96,4.9156815161
16.62087,17.79368,0.811222,4809.51,7.5242554066
36.74999,37.59082,0.900025,6875.68,6.992993938
20.66862,24.04338,0.953614,7632.72,5.2292027142
20.61426,26.73034,0.958835,7345.93,5.3878907369
15.58551,21.98533,0.914346,6499.48,5.95804348
20.58103,23.32407,0.952275,7368.33,5.2025004936
19.55877,23.25568,0.948355,7792.67,5.3044617154
25.08874,25.37431,0.782453,4375.92,5.9685658153
22.33641,28.24262,0.955127,7719.45,5.5932250528
34.61834,35.91718,0.889118,6223.8,7.359393146
36.70836,37.22393,0.892621,6380.88,7.0363194077
26.27897,31.12318,0.963287,7690.69,5.7489595609
15.48224,22.2394,0.90606,7076,6.1979900506
16.58724,19.69771,0.872846,6420.02,5.7389237453
24.21363,31.95161,0.939224,7921.27,5.071320316
16.88675,21.33313,0.896374,7351.84,6.0019827977
14.31814,17.89903,0.864218,6437.27,6.1058760487
29.92371,46.20464,0.96507,7953.27,6.0814876918
15.97785,20.83299,0.880158,7372.79,5.9598687747
20.97843,35.72061,0.95492,7478.19,5.4235807215
25.1028,35.72472,0.943602,6987.27,6.1813143391
20.89931,28.76549,0.913933,6843.31,6.1813595668
24.49454,26.54759,0.960979,7851.86,5.5557070916
19.35585,22.62864,0.917681,7204.32,5.7641293264
23.69163,32.1829,0.948457,7979.79,5.1245501634
27.03196,47.81634,0.972252,7295.48,6.1651802514
16.80571,18.32147,0.885931,7478.45,6.2983616165
28.06572,46.05213,0.966879,7851.68,6.1844600695
27.95276,32.02641,0.897821,7281.28,6.5551106452
22.01593,29.84462,0.959498,7865.42,5.5276993985
17.42963,18.33678,0.812093,5035.91,7.1298947755
12.09871,22.92705,0.902363,6983.3,5.5464451896
15.12176,22.94075,0.913155,6765.13,5.7538448477
23.85279,32.05932,0.950092,7842.48,5.037551835
13.44966,16.07934,0.86422,6823.97,6.7464329014
13.57624,19.60444,0.88965,7056.78,5.137623501
35.96874,36.98518,0.897435,7011.26,6.7188565096
21.21593,21.72245,0.909913,7870.09,5.0551889991
19.90659,28.77132,0.913414,6559.56,6.4372466345
16.13218,22.23084,0.910335,6899.32,5.7186954517
19.70027,23.05055,0.880445,6050.32,6.5156157884
27.06432,32.48708,0.964366,7867.19,5.7212467609
18.01084,22.96104,0.944971,7971.78,4.9423468629
16.24978,19.27437,0.885109,7056.92,5.9864771127
36.74463,44.25035,0.971007,7953.91,6.4542660475
20.23591,23.68889,0.950261,7961.49,5.1188078442
34.40346,35.70744,0.90013,6956.04,6.931409507
32.2176,32.47067,0.915611,7526.94,5.6343180404
27.66746,27.945,0.800645,4272.59,5.8515422508
18.29245,22.64311,0.909868,6995.28,5.5610191325
27.31179,32.74227,0.965237,7669.72,5.6529931169
16.821,20.54019,0.89359,7126.58,6.1198388123
14.82607,21.04661,0.907153,7194.87,5.7909977596
20.57087,21.05902,0.906522,7973.14,5.1817218329
29.43777,45.88958,0.967584,7940.97,6.0382844616
20.37863,27.69495,0.954063,8096.73,5.4841355921
15.16612,22.1711,0.904263,7084.79,6.179154556
17.5041,22.7836,0.94243,8175.46,5.1419754176
28.21228,47.74926,0.969974,8144.76,6.7466755133
13.23362,15.60779,0.845206,6569.38,6.489763224
26.18833,47.76931,0.969315,7891.96,6.3049986553
19.03495,23.09797,0.944607,7766.06,4.8521986557
33.01617,33.26042,0.912051,7591.22,5.4786322852
39.61874,76.87626,0.977114,7795.04,7.191492898
18.06777,20.75521,0.905214,6917.35,6.2889911164
14.54789,20.42186,0.893937,7363.5,5.4771916915
12.55047,19.24249,0.871394,7823.47,6.322932489
13.32226,19.36952,0.880627,6757.3,5.1541072189
35.95518,37.1428,0.884449,6583.75,6.7580269824
18.0317,23.10267,0.93853,7815.46,4.9402783441
22.80071,25.59854,0.956942,7836.77,5.3392951294
17.53679,19.97901,0.878968,5722.87,5.5363953099
25.07887,39.72517,0.959785,7719.36,5.5897732603
37.97789,47.19054,0.968318,7760.07,6.6051830986
20.36069,28.44632,0.957199,7745.47,5.3292771586
35.36999,36.6608,0.898854,6969.28,6.7611379832
19.73493,23.17896,0.87699,6362.98,6.3134995559
29.73722,45.90942,0.968204,7751.26,6.0811436297
21.74956,22.42714,0.885185,6891.33,6.6495103773
20.77164,22.25615,0.881578,6984.28,6.7991585879
19.06829,20.81907,0.90317,6890.97,5.8731807129
17.70572,22.60473,0.942386,7607.13,4.6854224166
15.25719,17.83684,0.879461,6596.15,5.8918416929
31.02521,37.65028,0.945461,6624.82,6.3497938419
19.9439,20.599,0.858355,5895.09,6.9191224544
33.38784,33.62515,0.92408,7764.63,5.5050661972
28.76818,35.30323,0.967708,7791.47,6.0204327793
20.03978,28.52453,0.934066,7003.78,6.184048966
17.95819,20.48211,0.883246,6263,5.6694392518
30.79243,45.9434,0.969611,7791.16,6.2511936822
33.52393,33.6873,0.915408,7524.37,5.8054962869
21.41504,29.83796,0.959436,7725.88,5.4332222688
23.75364,27.24758,0.959201,7796.49,5.4919596948
21.4047,22.27176,0.914744,7769.02,5.0812189921
19.68066,28.09573,0.930546,7129.49,6.0762157957
14.78246,20.98682,0.910685,7204.5,5.6595214763
23.42816,32.21397,0.944309,7722.02,4.9354675378
18.96294,23.7586,0.950447,7969.1,5.126208288
13.1735,19.29321,0.889644,6883.82,5.3477502701
16.88153,20.88005,0.900964,6903.34,6.1139644051
24.82504,28.05467,0.964496,8075.7,5.9394921689
16.09975,22.15568,0.90498,7094.43,5.8633869947
18.64321,23.30643,0.942666,7993.06,5.0588403713
19.95561,23.83722,0.951393,8061.86,5.3039961757
18.27813,19.50515,0.934538,7869.77,5.0978299966
18.4621,19.54155,0.862837,6330.21,6.6173611563
22.11468,31.05914,0.959853,8063.43,5.6652335618
19.93684,21.69396,0.897686,8200.36,6.7793605273
15.50036,18.68757,0.831357,6291.17,7.7773188351
14.81924,17.55258,0.812578,5200.56,8.0100310521
37.45655,52.67186,0.971162,7777.44,6.4354787841
27.29793,41.00766,0.939425,7134.09,5.7297235441
11.74299,16.03468,0.824703,5806.49,8.4165270623
36.13023,52.6049,0.967254,7712.33,6.2534062079
18.12044,20.676,0.871421,7330.58,6.5228797178
9.49879,11.23184,0.776481,5356.39,10.5132377208
23.79947,24.25728,0.852932,6392.41,6.6379139063
22.4947,22.95536,0.858714,6447.39,6.3305453484
23.82249,24.34907,0.884278,6975.59,5.8396767328
18.19707,24.66848,0.91463,7222.47,6.0612050401
21.97634,22.49265,0.856374,6364.19,6.5329334078
29.45904,45.65246,0.966302,7312.36,5.8234476372
16.60031,24.8572,0.900808,6447.01,6.6737084983
25.76275,32.99325,0.952171,7491.26,5.1086976562
17.03477,19.38766,0.86518,7365.45,6.9787540807
6.39994,7.03593,0.76382,6281.37,13.5195654082
14.63421,20.49359,0.814463,4215.88,5.9060702888
11.68106,13.096,0.739553,4269.56,7.5256983787
7.60841,7.89237,0.496013,1831.68,7.392486814
21.48605,46.84845,0.930527,7287.82,5.7885761959
22.7167,28.68667,0.940821,7757.82,5.3779043848
23.35688,47.49296,0.948063,7402.16,5.9815197342
22.13183,47.32479,0.941973,7111.54,5.7248497536
32.41803,44.27044,0.930375,6409.66,5.4670759741
15.58269,16.76938,0.885009,6392.97,4.2996876202
15.17268,19.42321,0.893174,7364.38,7.3819304082
22.41055,23.54047,0.876262,7968.75,8.9773025794
23.47336,26.03162,0.943254,7998.81,5.6425021819
21.38191,46.13811,0.950328,8010.85,5.9017952897
21.77753,28.52965,0.918097,7858.36,5.4982462974
15.39002,17.29421,0.878974,7913.89,4.6560214539
13.57521,22.14321,0.78339,4891.4,6.0448904248
6.98452,14.42578,0.657619,4100.77,7.6783086081
19.2829,21.34531,0.830716,5194.07,8.8803954445
10.27419,12.73396,0.858144,6271.9,4.8912698292
7.91514,9.31385,0.662774,3068.59,10.8906911495
23.03448,47.46136,0.936412,6036.59,5.3005090199
11.70615,12.77929,0.878636,7226.5,6.100744858
10.10495,12.50994,0.844234,6454.26,7.2886300889
11.19761,13.8428,0.908236,7548.71,5.6861037498
9.76967,11.32685,0.764863,5558.08,10.6695766006
9.26794,11.852,0.873195,7132.56,6.9840612773
12.26766,12.99595,0.764877,5272.21,12.0960719328
12.45287,13.20292,0.873454,7377.63,6.2232942991
12.50863,13.56554,0.889841,7358.83,6.1575145749
18.88311,27.67015,0.916202,6522.49,4.6702043035
12.31679,13.5348,0.886897,6786.02,5.6518256528
26.9903,33.87077,0.936819,6834.22,6.4697332173
23.35591,28.07531,0.953999,6788.2,5.6597568945
20.30595,51.12553,0.949638,6735.16,6.6458226398
9.34228,11.92824,0.843257,5662.18,7.57353628
11.53317,14.08741,0.832508,5334.94,14.0280315779
9.10375,12.77567,0.869803,5654.59,9.908090233
15.19249,16.32609,0.791656,3419.37,9.3940493791
6.43914,9.99341,0.698303,3997.53,10.8085322973
8.905,10.04293,0.752283,4753.21,12.5963679255
15.18498,17.07158,0.696137,2800.1,7.083010009
11.53723,16.04781,0.843294,5842.46,6.6283585727
8.39491,10.75783,0.797462,4437.7,12.7194539176
6.1762,9.29865,0.656613,2759.28,10.3652971602
22.82544,33.48772,0.928521,6486.88,5.6182904421
8.51052,13.65189,0.825614,5854.99,8.7411804944
15.14116,17.16608,0.768752,4888.27,8.2786386731
13.60473,18.55806,0.86266,6232.69,5.4331526655
11.43071,29.09539,0.7993,4368.46,5.3642926116
10.28604,12.32445,0.864131,6112.87,6.5786640934
6.11189,11.21582,0.801505,5230.4,13.6040804784
11.57939,13.64706,0.82434,5276.4,9.3796453431
13.14181,28.40257,0.857079,6004.78,7.7503757142
15.46222,33.89763,0.910087,6158.98,5.5370360653
27.95311,29.02055,0.8895,6295.52,7.7257309319
13.21334,15.48912,0.888017,6438.16,6.3110250206
16.05041,35.49336,0.890543,5839.97,5.521382609
8.75609,10.33319,0.718943,4009.46,11.7252479359
7.39856,11.28579,0.788326,4517.91,12.5854522579
19.37568,30.9541,0.911251,6097.39,5.6298797586
7.7718,10.56041,0.731917,4114.3,10.8424929481
14.38534,27.76448,0.835838,4812.62,6.6253577531
15.661,33.57344,0.867363,6069.84,5.1748858045
14.4055,15.72393,0.721438,4506.67,8.9580062329
12.27594,16.88519,0.846392,6313.08,7.0116827986
9.36576,13.49879,0.70785,3685.28,8.1933796161
7.31509,10.05361,0.784286,4795.04,13.017505094
6.40554,7.616,0.816902,5190.42,17.3834140522
12.41557,16.17353,0.884193,6299.54,6.0448985129
20.22158,28.48568,0.878934,6234.08,6.03315331
20.19023,26.63212,0.880105,6222.93,5.4721015143
17.68759,19.95501,0.829153,5662.67,5.9225128019
15.76082,18.15497,0.920167,6405.69,6.3431148941
11.63325,14.48851,0.854178,5807.76,9.9293938791
9.88317,12.91319,0.858777,6192.3,7.6432618915
12.01047,14.47355,0.807045,5467.56,8.9401654101
12.06404,14.69752,0.823135,5472.11,8.8233923106
9.97914,11.49637,0.776342,4473.33,13.4201494757
12.18523,15.086,0.788901,5322.6,9.1812445094
6.09353,9.02277,0.635121,2937.1,10.8431607572
13.23465,23.04134,0.876369,6003.41,6.6150532903
15.39002,33.30858,0.920524,6845.87,6.4286553169
12.86533,21.37328,0.848851,5316.37,6.4373260734
13.46162,17.99095,0.878213,6776.83,8.2947667152
13.42802,20.51674,0.863875,6176.33,8.3886056791
9.37205,13.97531,0.869564,7488.39,6.4925633071
12.74866,13.54945,0.892765,7623.76,5.9897983979
13.7371,16.65349,0.866781,6457.22,5.923507812
8.66533,10.44374,0.824863,6561.57,14.0335493272
