PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 1 bar (mol/kg)
39.67419,41.21813,0.919523,7014.41,0.4521482208
10.03349,14.97394,0.82458,6950.62,0.6230890349
6.13849,7.48074,0.543817,2269.13,1.3373120177
11.39787,14.96812,0.753517,5126.67,0.9251961426
8.70286,11.40946,0.789472,6592.89,0.7421850498
13.07352,16.29486,0.783937,5397.71,0.6804958309
5.78635,7.37022,0.566405,2375.33,1.308066001
16.52652,29.39751,0.908354,6958.18,0.7892641335
17.71289,19.47618,0.898997,7059.11,0.5871308559
15.66656,19.33669,0.89377,6254.9,0.4214687243
21.73217,24.78871,0.905247,6295.96,0.4426791185
9.66402,12.94938,0.833742,6261.06,0.5648352775
17.17474,26.16318,0.881457,6619.14,0.6246077326
26.68254,29.33794,0.938672,6903.67,0.5582200424
26.16293,28.04701,0.938343,6922.75,0.5199163996
16.21349,18.47107,0.842987,5057.98,0.9796361646
36.26172,37.20507,0.931506,6666.02,0.5106608724
18.06551,20.27394,0.857138,5928.87,0.6477315995
6.64392,7.81365,0.689177,3981.69,1.1581557157
22.15849,28.85326,0.909385,6128.29,0.4190513091
15.26029,20.52009,0.896025,7236.47,0.4589788339
16.38147,35.06319,0.915064,7210.61,0.4805906341
22.17204,23.39216,0.920414,6914.09,0.4920901933
39.54073,40.9816,0.938811,6955.72,0.5323023173
36.43507,37.52515,0.936649,6597.31,0.5383089528
18.92057,21.01778,0.86356,5777.59,0.5862252397
6.59603,8.02833,0.671391,4000.37,0.9157500646
22.51113,25.05873,0.922191,6882.77,0.4768932811
11.72467,16.53171,0.781889,4184.25,0.6502675947
22.48136,24.63095,0.920472,6859.89,0.4680572768
13.4743,13.99384,0.824115,5525.6,0.7266166422
6.37069,7.8733,0.723297,5147.82,1.4363325551
20.57398,26.27691,0.919896,6953.42,0.4774938329
22.99029,34.87742,0.918448,6813,0.4613757243
9.10577,11.31557,0.811463,5297.57,0.7569856838
25.01388,39.80654,0.932931,6813.34,0.4980422578
22.37179,22.94585,0.921639,6797.81,0.4614737723
15.70236,22.03327,0.847466,5967.09,0.5934599987
10.10254,14.13347,0.752288,3924.46,0.4204395114
3.91248,5.57879,0.368573,956.155,1.4549684923
14.48751,20.19946,0.905992,6911.57,0.4492838395
22.66367,25.60552,0.921794,6864.81,0.5109402964
6.59994,8.03915,0.573527,2749.37,1.1363504517
7.41962,8.35814,0.549981,2402.08,0.9539784045
21.7803,25.63771,0.917166,6946.64,0.4899495517
22.20937,24.54537,0.907538,6733.77,0.4630401668
23.75581,28.54416,0.906069,6935.39,0.4364803668
15.66757,18.931,0.88767,7357.6,0.4652590303
22.38549,24.45583,0.897716,7303.52,0.4431270945
21.1239,28.41635,0.903686,6671.53,0.4784754829
15.29696,33.56341,0.911967,6207.11,0.4840910223
16.19902,19.19593,0.860557,6217.63,0.7020871295
18.27813,19.60711,0.886346,6923.44,0.4854259893
7.10208,8.09694,0.794865,6488.78,1.4394110395
6.51423,7.78188,0.791776,6497.29,1.3352693367
22.93231,29.15976,0.936947,6888.1,0.4973521681
18.3346,22.21817,0.924672,6962.9,0.4445523953
17.51784,32.77697,0.924937,7048.35,0.6645565995
5.38266,7.63708,0.596561,3298.97,1.0776749399
5.88935,6.93378,0.457789,1990.5,1.268951227
37.4304,38.37711,0.945739,6859.73,0.5902235119
6.86524,8.33955,0.743177,5657.59,1.1609422249
38.86103,39.84137,0.936314,6994.14,0.5184682772
6.1162,8.44938,0.730317,4873.49,1.3819195243
16.83104,23.53773,0.92478,6920.13,0.5615703362
22.93673,27.47512,0.930262,6897.16,0.4865188213
15.97427,18.32449,0.818247,5010.41,0.8278866117
19.35214,21.26955,0.884022,6155.92,0.4120576824
10.31656,14.89568,0.863878,6585.36,0.5050879888
17.0579,23.23689,0.816743,5316.3,0.80156618
17.86144,25.47297,0.860235,3936.53,1.4013722577
7.04395,8.48389,0.668668,4190.78,2.0025862548
18.65921,21.96341,0.867548,6349.55,0.5229276066
18.86341,37.62127,0.936487,7234.65,0.5570105108
24.27906,40.35535,0.929875,6742.19,0.4821083649
6.24568,7.9388,0.658502,3717.94,1.011894701
22.12528,24.40036,0.914801,6844.65,0.5593116812
21.0417,26.94665,0.908643,7283.47,0.5443735217
17.89017,20.19124,0.863734,6994.59,0.6881808458
10.39628,16.47327,0.808653,5752.98,0.7149818327
21.52831,21.83069,0.890895,6997.52,0.4374531555
22.2904,23.01774,0.861946,5560.09,0.841331822
10.20749,12.57687,0.862527,5339.15,0.6869089567
8.5234,10.82064,0.733703,4591.06,1.5447498839
17.77949,18.2741,0.894374,7236.83,0.4741355695
18.43377,26.58631,0.925289,7321.95,0.538841973
14.53837,17.95578,0.915696,7268.82,0.4624846414
15.7595,22.0817,0.927962,7451.76,0.486419313
32.34513,42.8147,0.965817,8862.2,0.5897628245
25.17276,30.69694,0.902182,6831.44,0.6821197111
15.06936,19.51903,0.884859,7222.92,0.6225285915
17.6272,20.06626,0.836543,5653.98,1.4891732127
16.98366,20.69212,0.879113,5729.63,0.9217883529
21.52336,28.62697,0.945272,7421.96,0.5127909563
15.49059,18.80302,0.869457,5818.8,0.9615118964
30.02439,33.40451,0.910813,6098.31,0.6509530297
27.90837,29.81168,0.915348,6298.62,0.5853554636
8.70611,11.89886,0.796044,4902.8,1.2182597975
31.02966,38.81903,0.939251,7640.72,0.6164547698
11.43584,13.44675,0.843614,6661.1,0.6807075098
25.58423,31.26939,0.913523,7345.25,0.6166599377
16.78114,21.2439,0.89343,6999.45,0.6189305194
20.66386,27.10218,0.901203,6570.16,0.5025905185
14.5737,15.27586,0.889318,6496.85,0.9973528473
8.13899,9.76971,0.836058,6760.74,0.7013876996
5.05646,7.08835,0.715933,4546.32,2.5808984183
10.96155,12.16146,0.849535,6042.84,0.6215932998
61.52299,62.9333,0.930629,6952.34,0.5127712525
22.19493,33.47217,0.907218,6609.07,0.5769370611
22.44797,27.58448,0.943639,7681.34,0.4676693035
16.6508,19.02941,0.872532,5833.19,0.578716097
33.9869,42.69768,0.957482,7672.33,0.5481704926
24.62283,29.29053,0.942675,7694.18,0.4624042118
24.28986,33.18383,0.906092,6995.79,0.6167811254
31.05444,37.68484,0.953461,7482.97,0.4946317718
14.92473,19.44849,0.864867,7082.83,0.5557709627
24.20931,48.50874,0.948211,8139.77,0.5452454614
32.57242,32.88617,0.940354,8200.08,0.5087320575
54.698,57.31044,0.970158,8382.94,0.6595713206
39.27966,40.25042,0.962065,8420.24,0.5684331619
42.48933,42.9633,0.968684,8467.07,0.617024506
56.66907,59.18947,0.973455,8330.8,0.6827407537
35.08746,39.26983,0.945038,7842.13,0.5403609405
14.54068,16.11643,0.900606,8368.01,0.4288189079
12.67923,15.20209,0.883944,7652.92,0.4204678732
36.38993,36.89413,0.956073,7737.41,0.519090353
44.64399,50.59999,0.973822,8575.79,0.6845075298
43.44743,48.48553,0.951862,7985.75,0.6592119291
25.4382,31.3723,0.926549,7567.43,0.703890835
17.01011,21.81342,0.897703,6986.04,0.4823462465
48.03521,50.06971,0.964988,8023.49,0.6118212457
33.85284,34.26832,0.956575,8003.48,0.5251046986
37.2464,37.72288,0.959455,7845.67,0.5109080425
18.00668,21.28219,0.868188,6332.29,0.6772635228
14.22843,16.13807,0.911975,7834.84,0.4051072499
13.34714,15.26911,0.909473,7821.57,0.3986535081
24.54295,26.51041,0.95597,7792.28,0.5033895652
38.80068,38.91286,0.964749,8214.31,0.5720793219
23.01139,33.85298,0.922029,7796.19,0.5892719245
13.2194,13.8886,0.809983,6805.86,0.7690772576
27.97468,35.29714,0.919176,7575.57,0.6219795406
32.49944,36.37822,0.955364,8300.55,0.5331194148
45.00499,49.89143,0.952252,7735.19,0.6166018456
14.47491,15.92518,0.898242,8489.9,0.4439922157
18.94753,21.99312,0.883663,7197.61,0.7073364453
54.13741,56.41665,0.971953,7762.37,0.6117014834
33.13455,33.54649,0.928478,7201.76,0.4608597393
42.06282,42.85198,0.971934,8052.58,0.6253974707
14.4605,16.10289,0.907075,8131,0.4836121163
39.35255,40.19288,0.966241,7765.28,0.536987369
22.83288,27.38889,0.931161,7364.14,0.4556920404
25.04283,27.54979,0.9148,7037.73,0.5939794759
32.44937,38.61488,0.957291,7843.66,0.5056130598
24.21316,30.29301,0.910731,7104.36,0.5928029189
59.43898,61.87424,0.978069,7785.67,0.6817367969
28.53411,31.54626,0.955913,7693.68,0.5308884372
51.12358,54.2615,0.965561,7750.85,0.5667794508
32.25626,36.75101,0.96312,7752.74,0.5535179932
54.24867,59.11922,0.970232,7327.62,0.6997086766
6.63137,10.21226,0.771838,5131.53,1.4286384453
16.50803,31.55967,0.872776,5630.64,0.711905343
22.13988,31.07281,0.918222,6587.17,0.7259695493
10.05242,12.66252,0.857807,7729.14,0.5440689779
35.26842,46.37631,0.953986,7973,0.5715528343
42.97937,45.1147,0.958015,7525.34,0.7677073554
18.06763,42.37668,0.945141,8222.69,0.5806059809
14.92001,17.95254,0.872373,7577.42,0.5751408017
53.58535,59.85605,0.968537,7651.73,0.7716263807
16.10359,23.98446,0.904986,7433.12,0.575183113
21.13807,25.56107,0.914871,7718.63,0.5284661741
10.60387,12.68218,0.832639,6544.26,0.4540576666
32.68201,32.945,0.947955,8000.21,0.538729822
14.09368,19.3916,0.918174,8089.95,0.4644623955
13.41477,18.95385,0.879099,7046.35,0.6801269528
10.08523,12.26654,0.828374,6846.94,0.6146616746
23.27155,32.41919,0.902445,6895.19,0.6545233865
19.97205,21.94754,0.896058,7638.6,0.5544689156
51.25375,57.75952,0.96274,7000.34,0.8505396023
28.97072,36.814,0.955211,8252.35,0.585605473
10.67193,12.63519,0.814377,6326.17,0.4714281538
24.06647,43.82542,0.951804,8079.16,0.6111076377
30.95559,39.49493,0.936317,7008.69,0.661269423
26.76418,30.22927,0.952053,7712.92,0.5309306347
22.96669,27.56546,0.947668,7786.45,0.4854777883
33.49605,38.64581,0.957482,7781.3,0.5222429898
33.37648,37.56354,0.956589,8338.51,0.5523948287
18.25232,25.22351,0.900727,7608.13,0.5015490421
14.32569,20.63496,0.892141,7833.85,0.5042021986
36.25092,41.20536,0.949874,7608.02,0.6004754565
23.68094,37.39289,0.907378,7106.29,0.6073464319
10.61482,12.58951,0.822574,7075.14,0.5387149253
24.27536,26.33582,0.941635,8081.82,0.5689831964
20.3374,25.83688,0.937202,8137.48,0.5113703106
13.00777,18.44,0.865172,7204.03,0.6392475471
30.87048,37.57226,0.945333,8073.82,0.5575239954
36.30494,41.45202,0.95163,7539.35,0.5822587356
14.91154,21.51424,0.885236,7674.82,0.587337628
8.8138,12.14187,0.826053,7447,0.671507755
13.94628,19.03637,0.877273,7225.21,0.6042405531
31.9746,43.42455,0.955119,8050.01,0.522558549
27.13719,32.87261,0.954667,8108.28,0.5425514149
30.2268,30.38421,0.942269,8029.3,0.5158984787
13.89509,20.58205,0.880214,7279.92,0.6212348755
30.00424,30.3778,0.928788,8263.71,0.5320175096
32.53393,32.84811,0.933643,8094.75,0.5466775476
51.02264,57.99604,0.965328,6428.54,0.7739514406
16.71249,22.16247,0.900412,6549.95,0.5996363655
31.96675,43.86396,0.954124,7588.49,0.5008494977
24.16253,43.34108,0.955058,7503.15,0.5532231101
32.60087,36.21222,0.949312,7444.51,0.5513707425
24.58806,34.64501,0.934867,6692.55,0.7046432816
13.07285,13.36103,0.874707,7083.2,0.4739987428
20.11124,25.21772,0.948157,7267.01,0.5003317884
15.609,22.69282,0.892412,6336.3,0.8528416625
10.28221,13.00751,0.835664,5966.87,1.0214659639
44.14825,46.32935,0.962272,6955.8,0.6823141138
31.61185,32.4526,0.952786,7272.71,0.5125591058
19.45421,24.93618,0.939415,7571.58,0.5091354065
7.18201,9.75753,0.813907,6601.8,0.7278757139
23.31468,27.00642,0.940592,7199.62,0.5154477593
30.74636,37.36561,0.94801,7537.44,0.5424575223
31.75527,32.55206,0.945159,7514.18,0.5424349303
29.93829,39.07339,0.936055,6683.71,0.596599848
12.98395,14.06131,0.8757,7413.83,0.4291253782
32.8886,36.53023,0.953575,7461.37,0.5254852373
14.65075,20.84599,0.923921,7486.18,0.4537363532
35.36476,39.89458,0.962992,8030.97,0.5453021134
30.87589,31.78878,0.954394,8022.39,0.4880970585
29.64012,29.82729,0.955068,7970.92,0.4903485197
16.35127,22.26285,0.905616,7106.1,0.5603142469
56.51288,59.80983,0.970836,8055.45,0.6819305682
10.78376,12.92424,0.884226,8071.74,0.4334377552
29.76514,32.02018,0.953635,8121.49,0.5358187246
34.029,40.87079,0.963533,8181.55,0.5606567112
25.2059,34.77836,0.920904,7117.75,0.5494210903
47.84619,49.82159,0.964589,8082.99,0.5978366821
10.59063,12.70494,0.86263,7904.49,0.4931796674
33.71675,34.22192,0.955027,8091.46,0.519431198
21.6383,26.14888,0.945715,7568.69,0.4483486053
33.10921,43.09081,0.958787,7575.46,0.5223520195
29.67433,34.08703,0.95104,7580.61,0.47265711
11.46539,13.23564,0.869401,8023.39,0.4355334337
11.27761,13.00222,0.844503,7672.8,0.501846962
34.29602,48.93192,0.962215,7945.38,0.5299782304
25.7911,35.41577,0.920927,7299.78,0.5600263047
18.45504,23.77925,0.910488,7464.02,0.4984819534
15.90502,23.29821,0.931128,7942.03,0.4298006407
11.60165,12.88586,0.867672,7604.61,0.4950564294
25.34549,36.05761,0.919965,7101.07,0.5353085453
32.46379,38.35049,0.959675,7956.48,0.5051301945
10.67705,12.84488,0.88009,7599.09,0.424164417
10.87147,12.50445,0.879715,7901.88,0.4406846024
29.85324,31.62767,0.952773,7900.07,0.5001416616
14.01464,21.9893,0.883154,7644.2,0.4552862936
46.03149,47.9279,0.961897,8001.2,0.5698122633
25.15258,25.96159,0.899194,6999.09,0.4758905953
55.17626,59.39555,0.971907,7814.63,0.6614776592
22.59133,24.66474,0.908156,7179.66,0.585593561
22.66656,27.57832,0.952716,7851.57,0.4731319531
17.90748,24.02335,0.893621,6591.17,0.7349124582
51.25425,54.96065,0.965132,7900.9,0.5504362194
26.79895,35.03428,0.921858,7110.75,0.5474355416
32.47002,38.24207,0.959855,7913.43,0.5047004251
10.62324,13.25834,0.877561,7673.08,0.4200674199
22.78864,32.78221,0.91621,7137.14,0.5735568298
28.48942,32.36575,0.951223,8058.74,0.5003465178
10.33326,12.93174,0.85499,7594.12,0.4882990251
26.54046,29.7097,0.945415,8192.49,0.466584273
22.72016,27.31541,0.949849,7713.05,0.4742690631
14.18997,25.14726,0.886038,7073.21,0.5220449258
25.59842,28.25847,0.904554,6294.3,0.6309956401
22.2484,24.31902,0.904089,7056.82,0.5906095624
33.27012,36.74295,0.961647,7761.41,0.5092922336
24.2377,29.30085,0.913604,7033.07,0.5473484266
29.79038,29.98316,0.949606,7696.14,0.4637633519
24.60627,27.10881,0.900009,6989.44,0.5989738548
15.11065,31.38949,0.86548,6801.37,0.6978373512
49.51536,52.4865,0.957282,8134.55,0.5464239942
28.724,31.43708,0.952225,7782.87,0.5039628542
52.59683,56.33339,0.96306,7835.69,0.5364929168
25.17498,29.24225,0.919102,7163.07,0.5110813443
32.19449,36.01645,0.958603,7847.27,0.5219293859
24.0069,46.62294,0.958713,7784.77,0.5359366871
23.83526,33.22994,0.915595,7285.92,0.5875754271
23.87946,30.00566,0.90867,7151.53,0.574166151
18.53859,21.62841,0.908579,6567.37,0.6736558731
22.58844,26.81064,0.898172,6590.16,0.6193217258
46.56805,49.85592,0.954156,8422.67,0.538041591
16.75587,23.89986,0.894535,6836.04,0.4723371487
15.91003,30.02747,0.908566,7511.59,0.4715545696
20.87263,26.88818,0.923834,7734.2,0.5244577087
23.94259,38.42075,0.926163,7084.01,0.5804060715
22.08035,34.92144,0.925352,7760.72,0.5523713429
12.57721,13.56155,0.841756,6609.54,0.6470334879
24.47198,36.79407,0.926579,7896.82,0.5472802387
16.02661,18.74468,0.916143,8199.83,0.4193964379
11.31666,15.23177,0.816448,6602.68,0.7292346627
23.90565,29.08201,0.947141,8016.11,0.4669744752
27.18376,31.82077,0.914258,7333.94,0.5131061295
24.63146,27.67417,0.904643,7393.72,0.5314944079
11.18491,12.687,0.867051,8156.95,0.4337273511
19.00102,34.85221,0.913471,7645.32,0.4777290878
23.97302,30.06623,0.900009,7427.37,0.6110786116
29.50245,29.92126,0.940301,8141.79,0.479592446
32.81299,40.73144,0.958977,7619.71,0.5249125484
45.69057,47.78592,0.958975,7330.45,0.5752875123
32.52226,36.02433,0.956004,7581.73,0.4984399838
23.03548,25.52005,0.895074,6278.66,0.6042476445
29.55365,36.13252,0.952144,7533.57,0.4687502385
21.20832,23.84613,0.875187,6989.47,0.6813750535
15.12933,17.5055,0.866296,6884.61,0.5960948524
9.91859,12.521,0.794748,6500.53,0.6803504207
18.44837,24.33025,0.901035,6660.64,0.7159162301
36.54892,43.14299,0.967639,8007.66,0.5816842916
16.58286,19.28822,0.925785,7999.86,0.4129054298
11.01482,12.90045,0.882964,7913.71,0.4972518048
19.64605,35.26938,0.919751,7214.4,0.4993292487
36.60085,40.71552,0.959563,8081.39,0.5438995412
23.78638,34.17657,0.926093,7522.36,0.5888676944
45.99797,48.09534,0.963577,8056.18,0.5851045186
25.78254,36.61887,0.917825,7271.69,0.5472742491
33.19706,36.48758,0.955921,8043.7,0.5097280573
16.05382,24.51994,0.903696,7604.76,0.5116070782
12.94256,14.51792,0.8739,7337.29,0.4425023593
10.68157,12.69111,0.853348,7394.27,0.5061690335
32.63026,36.35331,0.954955,7776.7,0.5150225082
33.08403,33.45207,0.952792,7721.09,0.5139605809
56.31374,60.10731,0.971572,7850.23,0.6506916418
29.49183,32.23494,0.955308,7849.34,0.5228370046
36.44191,40.46573,0.960448,7897.31,0.5397548781
25.14241,29.94188,0.953331,7844.33,0.4785567991
29.71209,37.84146,0.933405,7470.5,0.6259481366
16.95553,31.48603,0.919393,7806.51,0.4630932413
31.56606,35.87279,0.957631,8018.68,0.5314025972
10.83598,13.08914,0.844793,7141.78,0.4387218923
27.95198,36.87388,0.959934,7651.15,0.5471232962
21.6508,26.325,0.942997,7077.48,0.5558140037
17.96415,26.7118,0.889197,6233.16,0.7470372821
56.57449,58.80497,0.96763,8184.43,0.5952981406
13.0945,14.0086,0.880862,7741.78,0.4058192958
17.53099,24.60392,0.890463,6411,0.7878457702
12.26827,13.58769,0.813485,6497.85,0.7619360805
24.38617,31.24193,0.912259,7159.8,0.5852946243
33.90473,43.43954,0.958911,8286.64,0.5746126992
46.11042,48.19312,0.959807,8314.49,0.5975729761
33.03666,36.7821,0.952112,8241.52,0.5380388942
32.68405,38.25619,0.953899,8196.04,0.5489774546
12.18277,15.98557,0.846688,6136.18,0.6382567985
15.52755,17.69164,0.90512,6819.77,0.5529924033
7.99949,11.17859,0.790038,5400.85,1.1032029931
10.79981,13.03623,0.821007,5282.98,0.9549935648
21.23301,27.25316,0.946595,7629.14,0.5503943346
15.99488,19.30962,0.882318,7034.32,0.664789706
37.72725,39.95715,0.929614,6947.36,0.5755846767
20.39064,25.75751,0.919431,7179.46,0.7288669846
12.30438,16.52517,0.835612,6515.51,0.9413730424
28.372,37.45436,0.94833,7841.26,0.5232300225
29.25133,41.5935,0.96326,8785.73,0.608880841
26.93463,42.47921,0.950049,8343.03,0.7931795254
18.51476,21.97837,0.942279,7691.6,0.4721263629
43.81598,46.1521,0.918556,6093.36,0.6847280517
44.54832,47.04153,0.951471,7200.32,0.6403210905
24.25932,28.16716,0.909576,6637.9,0.6167173978
12.84475,14.08135,0.881176,6513.81,0.5392573437
13.86869,17.19395,0.900981,8043.89,0.4280848008
9.26367,11.07572,0.765162,5787.36,0.4229490955
9.64509,11.71368,0.804103,6775.32,0.5934348689
7.19928,11.39771,0.761849,5131.29,0.6685556103
9.35135,10.02421,0.834435,6677.68,0.6031509909
14.10543,17.41009,0.856662,6685.43,0.515742724
20.21277,32.59328,0.91906,7577.75,0.4587562316
15.99993,30.89905,0.905689,6920.09,0.5239040762
15.04729,16.78772,0.904303,8073.69,0.4281336798
9.58216,11.38257,0.818885,6280.43,0.5450601024
22.18473,22.3909,0.789935,4721.12,0.8689991709
14.02378,15.29879,0.889143,7905.19,0.4279961953
12.17939,13.46925,0.775979,4823.97,0.6619213805
13.64248,15.69297,0.896448,7234.35,0.4433013441
22.26347,22.36599,0.784224,4298.35,0.9829158738
10.98033,12.2147,0.657989,2790.24,0.5210884599
9.61103,11.41483,0.764267,4940.55,0.5224843813
9.66248,11.16246,0.789332,5045.01,0.497134655
17.31696,19.53568,0.933951,7450.93,0.4477682711
15.65136,17.29621,0.926861,7490.94,0.4416735669
15.87778,17.62965,0.918557,7457.47,0.4712312069
13.63805,16.32899,0.794131,4985.32,0.4764807909
17.03211,19.1474,0.928398,7409.36,0.451799837
15.65839,17.74287,0.839819,6656.68,0.7126255816
15.26338,16.3547,0.802405,4822.22,0.723289833
16.33354,18.39671,0.842804,5942.91,0.8902553799
40.29941,46.26701,0.943513,7339.81,0.5758301575
21.36416,22.56494,0.892792,5889.45,0.6816840451
14.53212,16.48763,0.900587,7218.48,0.5952269205
25.51054,33.99212,0.958134,8105.64,0.5299050661
32.94423,41.89891,0.943413,8172.18,0.7336177303
32.97417,41.7591,0.971776,8997.51,0.6374009129
23.7485,28.23511,0.950716,8187.18,0.4974814407
32.19344,37.06767,0.958176,8127.43,0.5523720015
26.71998,36.58031,0.93594,6473.63,0.5742605475
9.82148,12.41501,0.860014,7284.45,0.4208683486
29.41509,31.2241,0.947947,7140.24,0.4859636003
16.54863,21.65787,0.877878,5952.53,0.7607166079
7.24865,11.76424,0.741159,4777.41,1.1802448088
18.94445,23.64846,0.929715,7175.74,0.4339683447
24.65476,33.31788,0.909365,6687.89,0.5367364099
18.31056,21.23132,0.872337,6219.13,0.6121068162
33.22216,33.82961,0.954212,7070.6,0.5029980005
32.43284,41.46285,0.954898,7685.36,0.5309266446
20.11699,35.65386,0.907027,7167.87,0.5501841435
40.6735,41.34366,0.966109,8338.96,0.5886588518
21.72267,27.83942,0.944602,7632.74,0.4944110816
14.30362,16.66659,0.911805,8529.07,0.4575731215
30.12105,37.69311,0.939906,7539.45,0.5695582238
35.38597,39.87378,0.960179,8077.4,0.5640100898
